episode,timestep,seed,policy_mode,obs_month,obs_day_type,obs_hour,obs_outdoor_dry_bulb_temperature,obs_outdoor_dry_bulb_temperature_predicted_1,obs_outdoor_dry_bulb_temperature_predicted_2,obs_outdoor_dry_bulb_temperature_predicted_3,obs_outdoor_relative_humidity,obs_outdoor_relative_humidity_predicted_1,obs_outdoor_relative_humidity_predicted_2,obs_outdoor_relative_humidity_predicted_3,obs_diffuse_solar_irradiance,obs_diffuse_solar_irradiance_predicted_1,obs_diffuse_solar_irradiance_predicted_2,obs_diffuse_solar_irradiance_predicted_3,obs_direct_solar_irradiance,obs_direct_solar_irradiance_predicted_1,obs_direct_solar_irradiance_predicted_2,obs_direct_solar_irradiance_predicted_3,obs_carbon_intensity,obs_non_shiftable_load,obs_solar_generation,obs_electrical_storage_soc,obs_net_electricity_consumption,obs_electricity_pricing,obs_electricity_pricing_predicted_1,obs_electricity_pricing_predicted_2,obs_electricity_pricing_predicted_3,obs_electric_vehicle_charger_charger_5_1_connected_state,obs_connected_electric_vehicle_at_charger_charger_5_1_departure_time,obs_connected_electric_vehicle_at_charger_charger_5_1_required_soc_departure,obs_connected_electric_vehicle_at_charger_charger_5_1_soc,obs_connected_electric_vehicle_at_charger_charger_5_1_battery_capacity,obs_electric_vehicle_charger_charger_5_1_incoming_state,obs_incoming_electric_vehicle_at_charger_charger_5_1_estimated_arrival_time,action_electrical_storage,action_electric_vehicle_storage_charger_5_1,reward_env,reward,next_obs_month,next_obs_day_type,next_obs_hour,next_obs_outdoor_dry_bulb_temperature,next_obs_outdoor_dry_bulb_temperature_predicted_1,next_obs_outdoor_dry_bulb_temperature_predicted_2,next_obs_outdoor_dry_bulb_temperature_predicted_3,next_obs_outdoor_relative_humidity,next_obs_outdoor_relative_humidity_predicted_1,next_obs_outdoor_relative_humidity_predicted_2,next_obs_outdoor_relative_humidity_predicted_3,next_obs_diffuse_solar_irradiance,next_obs_diffuse_solar_irradiance_predicted_1,next_obs_diffuse_solar_irradiance_predicted_2,next_obs_diffuse_solar_irradiance_predicted_3,next_obs_direct_solar_irradiance,next_obs_direct_solar_irradiance_predicted_1,next_obs_direct_solar_irradiance_predicted_2,next_obs_direct_solar_irradiance_predicted_3,next_obs_carbon_intensity,next_obs_non_shiftable_load,next_obs_solar_generation,next_obs_electrical_storage_soc,next_obs_net_electricity_consumption,next_obs_electricity_pricing,next_obs_electricity_pricing_predicted_1,next_obs_electricity_pricing_predicted_2,next_obs_electricity_pricing_predicted_3,next_obs_electric_vehicle_charger_charger_5_1_connected_state,next_obs_connected_electric_vehicle_at_charger_charger_5_1_departure_time,next_obs_connected_electric_vehicle_at_charger_charger_5_1_required_soc_departure,next_obs_connected_electric_vehicle_at_charger_charger_5_1_soc,next_obs_connected_electric_vehicle_at_charger_charger_5_1_battery_capacity,next_obs_electric_vehicle_charger_charger_5_1_incoming_state,next_obs_incoming_electric_vehicle_at_charger_charger_5_1_estimated_arrival_time,terminated,truncated
0,160,32,behaviour,8,7,16,21.1,18.3,17.2,21.7,68.0,84.0,84.0,66.0,620.0,0.0,0.0,621.0,680.0,0.0,0.0,692.0,0.19910625,1.86445,2.6803331,0.0,-2.394625,0.10958,0.17081,0.13,0.128,0,-1.0,-0.1,-0.1,-1.0,1,1.0,-2.0394202e-05,0.00064389786,-109.12336,,8,7,17,20.6,18.3,17.2,20.6,70.0,87.0,81.0,68.0,416.0,0.0,0.0,417.0,477.0,0.0,0.0,549.0,0.20060748,1.3303,1.152125,0.0,-0.8158833,0.10359,0.175,0.13,0.126,1,-1.0,0.86,0.22,40.0,0,-1.0,0,0
0,161,32,behaviour,8,7,17,20.6,18.3,17.2,20.6,70.0,87.0,81.0,68.0,416.0,0.0,0.0,417.0,477.0,0.0,0.0,549.0,0.20060748,1.3303,1.152125,0.0,-0.8158833,0.10359,0.175,0.13,0.126,1,-1.0,0.86,0.22,40.0,0,-1.0,-0.001251856,0.58978534,-217.47171,,8,7,18,20.0,18.3,17.8,20.0,68.0,78.0,80.0,70.0,183.0,0.0,18.0,186.0,173.0,0.0,108.0,214.0,0.20029357,1.8551,0.20775,0.0,4.542587,0.11046,0.17,0.14,0.1291,1,-1.0,0.86,0.3153372,40.0,0,-1.0,0,0
0,162,32,behaviour,8,7,18,20.0,18.3,17.8,20.0,68.0,78.0,80.0,70.0,183.0,0.0,18.0,186.0,173.0,0.0,108.0,214.0,0.20029357,1.8551,0.20775,0.0,4.542587,0.11046,0.17,0.14,0.1291,1,-1.0,0.86,0.3153372,40.0,0,-1.0,-0.0019825737,0.60629916,-434.62787,,8,7,19,19.4,17.8,18.9,19.4,70.0,84.0,75.0,73.0,15.0,0.0,181.0,14.0,66.0,0.0,397.0,79.0,0.20097925,1.2943667,0.0,0.0,6.133964,0.1131,0.16344,0.15264,0.1391,1,-1.0,0.86,0.41266096,40.0,0,-1.0,0,0
0,163,32,behaviour,8,7,19,19.4,17.8,18.9,19.4,70.0,84.0,75.0,73.0,15.0,0.0,181.0,14.0,66.0,0.0,397.0,79.0,0.20097925,1.2943667,0.0,0.0,6.133964,0.1131,0.16344,0.15264,0.1391,1,-1.0,0.86,0.41266096,40.0,0,-1.0,-0.0013904374,0.6060357,-378.0432,,8,7,20,18.9,17.8,20.0,18.3,75.0,84.0,70.0,81.0,0.0,0.0,369.0,0.0,0.0,0.0,471.0,0.0,0.20128506,1.5467833,0.0,0.0,5.779031,0.12028,0.1575,0.15335,0.15315,1,-1.0,0.86,0.509175,40.0,0,-1.0,0,0
0,164,32,behaviour,8,7,20,18.9,17.8,20.0,18.3,75.0,84.0,70.0,81.0,0.0,0.0,369.0,0.0,0.0,0.0,471.0,0.0,0.20128506,1.5467833,0.0,0.0,5.779031,0.12028,0.1575,0.15335,0.15315,1,-1.0,0.86,0.509175,40.0,0,-1.0,-0.0012938505,0.6008649,-143.42479,,8,7,21,18.3,17.2,21.0,18.9,81.0,84.0,64.0,78.0,0.0,0.0,541.0,0.0,0.0,0.0,520.0,0.0,0.19162135,2.1509166,0.0,0.0,5.9931836,0.16395,0.142,0.16293,0.1665,1,-1.0,0.86,0.6040723,40.0,0,-1.0,0,0
0,165,32,behaviour,8,7,21,18.3,17.2,21.0,18.9,81.0,84.0,64.0,78.0,0.0,0.0,541.0,0.0,0.0,0.0,520.0,0.0,0.19162135,2.1509166,0.0,0.0,5.9931836,0.16395,0.142,0.16293,0.1665,1,-1.0,0.86,0.6040723,40.0,0,-1.0,-0.0010723891,0.60301113,-12.533378,,8,7,22,18.3,17.2,21.7,18.3,84.0,84.0,66.0,78.0,0.0,0.0,711.0,0.0,0.0,0.0,568.0,0.0,0.17962454,0.9395,0.0,0.0,6.6131988,0.17081,0.13,0.15246,0.17036,1,-1.0,0.86,0.69857836,40.0,0,-1.0,0,0
0,166,32,behaviour,8,7,22,18.3,17.2,21.7,18.3,84.0,84.0,66.0,78.0,0.0,0.0,711.0,0.0,0.0,0.0,568.0,0.0,0.17962454,0.9395,0.0,0.0,6.6131988,0.17081,0.13,0.15246,0.17036,1,-1.0,0.86,0.69857836,40.0,0,-1.0,-0.00061225094,0.94366014,-7.922585,,8,7,23,18.3,17.2,22.2,18.3,87.0,81.0,64.0,78.0,0.0,0.0,873.0,0.0,0.0,0.0,727.0,0.0,0.16730984,1.9324,0.0,0.0,7.922585,0.175,0.13,0.13783,0.16801,1,-1.0,0.86,0.8490246,40.0,0,-1.0,0,0
0,167,32,behaviour,8,7,23,18.3,17.2,22.2,18.3,87.0,81.0,64.0,78.0,0.0,0.0,873.0,0.0,0.0,0.0,727.0,0.0,0.16730984,1.9324,0.0,0.0,7.922585,0.175,0.13,0.13783,0.16801,1,-1.0,0.86,0.8490246,40.0,0,-1.0,-6.0944512e-05,0.6279591,-6.579297,,8,7,24,18.3,17.8,22.8,18.3,78.0,80.0,59.0,81.0,0.0,18.0,934.0,0.0,0.0,108.0,749.0,0.0,0.14908981,0.85976666,0.0,0.0,6.579297,0.17,0.14,0.13505,0.15264,1,-1.0,0.86,0.94573903,40.0,0,-1.0,0,0
0,168,32,behaviour,8,7,24,18.3,17.8,22.8,18.3,78.0,80.0,59.0,81.0,0.0,18.0,934.0,0.0,0.0,108.0,749.0,0.0,0.14908981,0.85976666,0.0,0.0,6.579297,0.17,0.14,0.13505,0.15264,1,-1.0,0.86,0.94573903,40.0,0,-1.0,-2.0394202e-05,0.00064389786,-0.8645315,,8,1,1,17.8,18.9,22.2,17.8,84.0,75.0,61.0,84.0,0.0,181.0,936.0,0.0,0.0,397.0,759.0,0.0,0.14422876,0.7675833,0.0,0.0,0.8645315,0.16344,0.15264,0.14328,0.16247,1,-1.0,0.86,0.93840027,40.0,0,-1.0,0,0
0,169,32,behaviour,8,1,1,17.8,18.9,22.2,17.8,84.0,75.0,61.0,84.0,0.0,181.0,936.0,0.0,0.0,397.0,759.0,0.0,0.14422876,0.7675833,0.0,0.0,0.8645315,0.16344,0.15264,0.14328,0.16247,1,-1.0,0.86,0.93840027,40.0,0,-1.0,-5.746961e-05,-0.00020221109,-0.76608694,,8,1,2,17.8,20.0,22.2,18.3,84.0,70.0,59.0,78.0,0.0,369.0,896.0,0.0,0.0,471.0,812.0,0.0,0.13992415,0.7677,0.0,0.0,0.76608694,0.1575,0.15335,0.14395,0.15551,1,-1.0,0.86,0.9309717,40.0,0,-1.0,0,0
0,170,32,behaviour,8,1,2,17.8,20.0,22.2,18.3,84.0,70.0,59.0,78.0,0.0,369.0,896.0,0.0,0.0,471.0,812.0,0.0,0.13992415,0.7677,0.0,0.0,0.76608694,0.1575,0.15335,0.14395,0.15551,1,-1.0,0.86,0.9309717,40.0,0,-1.0,-3.422774e-05,0.00032819863,-0.77012867,,8,1,3,17.2,21.0,21.7,17.2,84.0,64.0,63.0,81.0,0.0,541.0,779.0,0.0,0.0,520.0,771.0,0.0,0.14205489,0.57276666,0.0,0.0,0.77012867,0.142,0.16293,0.1341,0.13557,1,-1.0,0.86,0.92369753,40.0,0,-1.0,0,0
0,171,32,behaviour,8,1,3,17.2,21.0,21.7,17.2,84.0,64.0,63.0,81.0,0.0,541.0,779.0,0.0,0.0,520.0,771.0,0.0,0.14205489,0.57276666,0.0,0.0,0.77012867,0.142,0.16293,0.1341,0.13557,1,-1.0,0.86,0.92369753,40.0,0,-1.0,-2.0394202e-05,0.00064389786,-0.5775315,,8,1,4,17.2,21.7,21.7,17.2,84.0,66.0,66.0,84.0,0.0,711.0,621.0,0.0,0.0,568.0,692.0,0.0,0.14112355,0.30363333,0.0,0.0,0.5775315,0.13,0.15246,0.128,0.13,1,-1.0,0.86,0.9165323,40.0,0,-1.0,0,0
0,172,32,behaviour,8,1,4,17.2,21.7,21.7,17.2,84.0,66.0,66.0,84.0,0.0,711.0,621.0,0.0,0.0,568.0,692.0,0.0,0.14112355,0.30363333,0.0,0.0,0.5775315,0.13,0.15246,0.128,0.13,1,-1.0,0.86,0.9165323,40.0,0,-1.0,-2.0394202e-05,0.00064389786,-0.3083982,,8,1,5,17.2,22.2,20.6,17.2,81.0,64.0,68.0,84.0,0.0,873.0,417.0,0.0,0.0,727.0,549.0,0.0,0.14697811,0.34601668,0.0,0.0,0.3083982,0.13,0.13783,0.126,0.129,1,-1.0,0.86,0.9094234,40.0,0,-1.0,0,0
0,173,32,behaviour,8,1,5,17.2,22.2,20.6,17.2,81.0,64.0,68.0,84.0,0.0,873.0,417.0,0.0,0.0,727.0,549.0,0.0,0.14697811,0.34601668,0.0,0.0,0.3083982,0.13,0.13783,0.126,0.129,1,-1.0,0.86,0.9094234,40.0,0,-1.0,-2.0394202e-05,0.00064389786,-0.35078153,,8,1,6,17.8,22.8,20.0,17.8,80.0,59.0,70.0,78.0,18.0,934.0,186.0,17.0,108.0,749.0,214.0,100.0,0.1574251,0.33975,0.3465,0.0,0.35078153,0.14,0.13505,0.1291,0.13101,1,-1.0,0.86,0.9023705,40.0,0,-1.0,0,0
0,174,32,behaviour,8,1,6,17.8,22.8,20.0,17.8,80.0,59.0,70.0,78.0,18.0,934.0,186.0,17.0,108.0,749.0,214.0,100.0,0.1574251,0.33975,0.3465,0.0,0.35078153,0.14,0.13505,0.1291,0.13101,1,-1.0,0.86,0.9023705,40.0,0,-1.0,-2.0394202e-05,0.00064389786,-38.690746,,8,1,7,18.9,22.2,19.4,18.9,75.0,61.0,73.0,75.0,181.0,936.0,14.0,188.0,397.0,759.0,79.0,438.0,0.16796638,0.47483334,1.9407083,0.0,-0.0019851793,0.15264,0.14328,0.1391,0.14359,1,-1.0,0.86,0.8953731,40.0,0,-1.0,0,0
0,175,32,behaviour,8,1,7,18.9,22.2,19.4,18.9,75.0,61.0,73.0,75.0,181.0,936.0,14.0,188.0,397.0,759.0,79.0,438.0,0.16796638,0.47483334,1.9407083,0.0,-0.0019851793,0.15264,0.14328,0.1391,0.14359,1,-1.0,0.86,0.8953731,40.0,0,-1.0,-2.0394202e-05,0.00064389786,6.2059107,,8,1,8,20.0,22.2,18.3,20.0,70.0,59.0,81.0,70.0,369.0,896.0,0.0,401.0,471.0,812.0,0.0,625.0,0.18931839,0.8457,3.5114167,0.0,-1.4611101,0.15335,0.14395,0.15315,0.15274,1,-1.0,0.86,0.8884308,40.0,0,-1.0,0,0
0,176,32,behaviour,8,1,8,20.0,22.2,18.3,20.0,70.0,59.0,81.0,70.0,369.0,896.0,0.0,401.0,471.0,812.0,0.0,625.0,0.18931839,0.8457,3.5114167,0.0,-1.4611101,0.15335,0.14395,0.15315,0.15274,1,-1.0,0.86,0.8884308,40.0,0,-1.0,-2.6247493e-05,0.0006431346,17.525032,,8,1,9,21.0,21.7,18.9,21.7,64.0,63.0,78.0,61.0,541.0,779.0,0.0,609.0,520.0,771.0,0.0,736.0,0.20079434,1.1722333,4.992417,0.0,-2.6609573,0.16293,0.1341,0.1665,0.15285,1,-1.0,0.86,0.881543,40.0,0,-1.0,0,0
0,177,32,behaviour,8,1,9,21.0,21.7,18.9,21.7,64.0,63.0,78.0,61.0,541.0,779.0,0.0,609.0,520.0,771.0,0.0,736.0,0.20079434,1.1722333,4.992417,0.0,-2.6609573,0.16293,0.1341,0.1665,0.15285,1,-1.0,0.86,0.881543,40.0,0,-1.0,-2.0394202e-05,0.00064389786,-39.581657,,8,1,10,21.7,21.7,18.3,21.7,66.0,66.0,78.0,66.0,711.0,621.0,0.0,772.0,568.0,692.0,0.0,793.0,0.19835591,1.56295,6.0188336,0.0,-3.8154185,0.15246,0.128,0.17036,0.14549,1,-1.0,0.86,0.8747095,40.0,0,-1.0,0,0
0,178,32,behaviour,8,1,10,21.7,21.7,18.3,21.7,66.0,66.0,78.0,66.0,711.0,621.0,0.0,772.0,568.0,692.0,0.0,793.0,0.19835591,1.56295,6.0188336,0.0,-3.8154185,0.15246,0.128,0.17036,0.14549,1,-1.0,0.86,0.8747095,40.0,0,-1.0,-3.4435117e-05,0.0026987952,-21.762344,,8,1,11,22.2,20.6,18.3,22.2,64.0,68.0,78.0,64.0,873.0,417.0,0.0,891.0,727.0,549.0,0.0,810.0,0.20062073,1.81315,6.5573335,0.0,-4.4359126,0.13783,0.126,0.16801,0.14,1,-1.0,0.86,0.8682657,40.0,0,-1.0,0,0
0,179,32,behaviour,8,1,11,22.2,20.6,18.3,22.2,64.0,68.0,78.0,64.0,873.0,417.0,0.0,891.0,727.0,549.0,0.0,810.0,0.20062073,1.81315,6.5573335,0.0,-4.4359126,0.13783,0.126,0.16801,0.14,1,-1.0,0.86,0.8682657,40.0,0,-1.0,-6.8837355e-05,0.010767686,-11.410596,,8,1,12,22.8,20.0,18.3,22.2,59.0,70.0,81.0,64.0,934.0,186.0,0.0,952.0,749.0,214.0,0.0,815.0,0.2019375,2.0894,6.657833,0.0,-4.6645026,0.13505,0.1291,0.15264,0.13,1,-1.0,0.86,0.8631917,40.0,0,-1.0,0,0
0,180,32,behaviour,8,1,12,22.8,20.0,18.3,22.2,59.0,70.0,81.0,64.0,934.0,186.0,0.0,952.0,749.0,214.0,0.0,815.0,0.2019375,2.0894,6.657833,0.0,-4.6645026,0.13505,0.1291,0.15264,0.13,1,-1.0,0.86,0.8631917,40.0,0,-1.0,-0.00033354704,0.15138718,45.292248,,8,1,13,22.2,19.4,17.8,21.7,61.0,73.0,84.0,68.0,936.0,14.0,0.0,955.0,759.0,79.0,0.0,819.0,0.2033238,2.2169166,6.292042,0.0,-3.448168,0.14328,0.1391,0.16247,0.1391,1,-1.0,0.86,0.88118666,40.0,0,-1.0,0,0
0,181,32,behaviour,8,1,13,22.2,19.4,17.8,21.7,61.0,73.0,84.0,68.0,936.0,14.0,0.0,955.0,759.0,79.0,0.0,819.0,0.2033238,2.2169166,6.292042,0.0,-3.448168,0.14328,0.1391,0.16247,0.1391,1,-1.0,0.86,0.88118666,40.0,0,-1.0,-2.0394202e-05,0.00064389786,31.997875,,8,1,14,22.2,18.3,18.3,21.7,59.0,81.0,78.0,66.0,896.0,0.0,0.0,896.0,812.0,0.0,0.0,812.0,0.20633447,0.6027,5.4744167,0.0,-4.07036,0.14395,0.15315,0.15551,0.14488,1,-1.0,0.86,0.874356,40.0,0,-1.0,0,0
0,182,32,behaviour,8,1,14,22.2,18.3,18.3,21.7,59.0,81.0,78.0,66.0,896.0,0.0,0.0,896.0,812.0,0.0,0.0,812.0,0.20633447,0.6027,5.4744167,0.0,-4.07036,0.14395,0.15315,0.15551,0.14488,1,-1.0,0.86,0.874356,40.0,0,-1.0,-3.2580458e-05,0.0024094835,51.622524,,8,1,15,21.7,18.9,17.2,21.7,63.0,78.0,81.0,68.0,779.0,0.0,0.0,779.0,771.0,0.0,0.0,771.0,0.2078082,1.5398667,4.233208,0.0,-4.853886,0.1341,0.1665,0.13557,0.12525,1,-1.0,0.86,0.86786765,40.0,0,-1.0,0,0
0,183,32,behaviour,8,1,15,21.7,18.9,17.2,21.7,63.0,78.0,81.0,68.0,779.0,0.0,0.0,779.0,771.0,0.0,0.0,771.0,0.2078082,1.5398667,4.233208,0.0,-4.853886,0.1341,0.1665,0.13557,0.12525,1,-1.0,0.86,0.86786765,40.0,0,-1.0,2.4305862e-05,0.0140814725,19.820229,,8,1,16,21.7,18.3,17.2,21.7,66.0,78.0,84.0,68.0,621.0,0.0,0.0,615.0,692.0,0.0,0.0,680.0,0.20482904,0.97566664,2.6987917,1.666481e-05,-2.5890172,0.128,0.17036,0.13,0.12417,1,-1.0,0.86,0.86333865,40.0,0,-1.0,0,0
0,184,32,behaviour,8,1,16,21.7,18.3,17.2,21.7,66.0,78.0,84.0,68.0,621.0,0.0,0.0,615.0,692.0,0.0,0.0,680.0,0.20482904,0.97566664,2.6987917,1.666481e-05,-2.5890172,0.128,0.17036,0.13,0.12417,1,-1.0,0.86,0.86333865,40.0,0,-1.0,-0.00036781334,0.15027581,-127.55799,,8,1,17,20.6,18.3,17.2,20.6,68.0,78.0,84.0,70.0,417.0,0.0,0.0,385.0,549.0,0.0,0.0,438.0,0.2072389,0.4634167,1.1498333,6.3941014e-10,-0.61117774,0.126,0.16801,0.129,0.12525,1,-1.0,0.86,0.8811501,40.0,0,-1.0,0,0
0,185,32,behaviour,8,1,17,20.6,18.3,17.2,20.6,68.0,78.0,84.0,70.0,417.0,0.0,0.0,385.0,549.0,0.0,0.0,438.0,0.2072389,0.4634167,1.1498333,6.3941014e-10,-0.61117774,0.126,0.16801,0.129,0.12525,1,-1.0,0.86,0.8811501,40.0,0,-1.0,-3.7232516e-05,-0.001902465,-170.91591,,8,1,18,20.0,18.3,17.8,19.4,70.0,81.0,78.0,79.0,186.0,0.0,17.0,189.0,214.0,0.0,100.0,199.0,0.20766042,3.6259334,0.20804167,0.0,-0.7004948,0.1291,0.15264,0.13101,0.13474,1,-1.0,0.86,0.87381613,40.0,0,-1.0,0,0
0,186,32,behaviour,8,1,18,20.0,18.3,17.8,19.4,70.0,81.0,78.0,79.0,186.0,0.0,17.0,189.0,214.0,0.0,100.0,199.0,0.20766042,3.6259334,0.20804167,0.0,-0.7004948,0.1291,0.15264,0.13101,0.13474,1,-1.0,0.86,0.87381613,40.0,0,-1.0,-2.0394202e-05,0.00064389786,-310.68378,,8,1,19,19.4,17.8,18.9,18.9,73.0,84.0,75.0,75.0,14.0,0.0,188.0,13.0,79.0,0.0,438.0,71.0,0.20728707,2.7586834,0.0,0.0,3.4226565,0.1391,0.16247,0.14359,0.15246,1,-1.0,0.86,0.8670435,40.0,0,-1.0,0,0
0,187,32,behaviour,8,1,19,19.4,17.8,18.9,18.9,73.0,84.0,75.0,75.0,14.0,0.0,188.0,13.0,79.0,0.0,438.0,71.0,0.20728707,2.7586834,0.0,0.0,3.4226565,0.1391,0.16247,0.14359,0.15246,1,-1.0,0.86,0.8670435,40.0,0,-1.0,-0.00015369523,0.01216381,-246.18326,,8,1,20,18.3,18.3,20.0,18.9,81.0,78.0,70.0,75.0,0.0,0.0,401.0,0.0,0.0,0.0,625.0,0.0,0.20591335,1.9249,0.0,0.0,2.8486958,0.15315,0.15551,0.15274,0.15246,1,-1.0,0.86,0.8622075,40.0,0,-1.0,0,0
0,188,32,behaviour,8,1,20,18.3,18.3,20.0,18.9,81.0,78.0,70.0,75.0,0.0,0.0,401.0,0.0,0.0,0.0,625.0,0.0,0.20591335,1.9249,0.0,0.0,2.8486958,0.15315,0.15551,0.15274,0.15246,1,-1.0,0.86,0.8622075,40.0,0,-1.0,-0.00027664125,0.20076728,-63.54448,,8,1,21,18.9,17.2,21.7,18.9,78.0,81.0,61.0,81.0,0.0,0.0,609.0,0.0,0.0,0.0,736.0,0.0,0.19358204,2.3992,0.0,0.0,3.4105778,0.1665,0.13557,0.15285,0.16424,1,-1.0,0.86,0.88831496,40.0,0,-1.0,0,0
0,189,32,behaviour,8,1,21,18.9,17.2,21.7,18.9,78.0,81.0,61.0,81.0,0.0,0.0,609.0,0.0,0.0,0.0,736.0,0.0,0.19358204,2.3992,0.0,0.0,3.4105778,0.1665,0.13557,0.15285,0.16424,1,-1.0,0.86,0.88831496,40.0,0,-1.0,-9.404934e-06,-0.00090571103,-25.246498,,8,1,22,18.3,17.2,21.7,18.9,78.0,84.0,66.0,81.0,0.0,0.0,772.0,0.0,0.0,0.0,793.0,0.0,0.17046855,2.0229332,0.0,0.0,2.3924978,0.17036,0.13,0.14549,0.17017,1,-1.0,0.86,0.8811333,40.0,0,-1.0,0,0
0,190,32,behaviour,8,1,22,18.3,17.2,21.7,18.9,78.0,84.0,66.0,81.0,0.0,0.0,772.0,0.0,0.0,0.0,793.0,0.0,0.17046855,2.0229332,0.0,0.0,2.3924978,0.17036,0.13,0.14549,0.17017,1,-1.0,0.86,0.8811333,40.0,0,-1.0,-1.7901057e-05,0.00021069474,-4.7544713,,8,1,23,18.3,17.2,22.2,18.9,78.0,84.0,64.0,81.0,0.0,0.0,891.0,0.0,0.0,0.0,810.0,0.0,0.15631258,2.36575,0.0,0.0,2.0244925,0.16801,0.129,0.14,0.16959,1,-1.0,0.86,0.87423223,40.0,0,-1.0,0,0
0,191,32,behaviour,8,1,23,18.3,17.2,22.2,18.9,78.0,84.0,64.0,81.0,0.0,0.0,891.0,0.0,0.0,0.0,810.0,0.0,0.15631258,2.36575,0.0,0.0,2.0244925,0.16801,0.129,0.14,0.16959,1,-1.0,0.86,0.87423223,40.0,0,-1.0,-9.5466756e-05,-0.0032139195,-2.341967,,8,1,24,18.3,17.8,22.2,17.8,81.0,78.0,64.0,84.0,0.0,17.0,952.0,0.0,0.0,100.0,815.0,0.0,0.13588741,1.4371166,0.0,0.0,2.341967,0.15264,0.13101,0.13,0.16232,1,11.0,0.86,0.8666781,40.0,0,-1.0,0,0
0,192,32,behaviour,8,1,24,18.3,17.8,22.2,17.8,81.0,78.0,64.0,84.0,0.0,17.0,952.0,0.0,0.0,100.0,815.0,0.0,0.13588741,1.4371166,0.0,0.0,2.341967,0.15264,0.13101,0.13,0.16232,1,11.0,0.86,0.8666781,40.0,0,-1.0,-4.3472974e-05,0.007541163,-1.4929212,,8,2,1,17.8,18.9,21.7,18.9,84.0,75.0,68.0,78.0,0.0,188.0,955.0,0.0,0.0,438.0,819.0,0.0,0.1280677,0.35123333,0.0,0.0,1.4929212,0.16247,0.14359,0.1391,0.1558,1,10.0,0.86,0.86108917,40.0,0,-1.0,0,0
0,193,32,behaviour,8,2,1,17.8,18.9,21.7,18.9,84.0,75.0,68.0,78.0,0.0,188.0,955.0,0.0,0.0,438.0,819.0,0.0,0.1280677,0.35123333,0.0,0.0,1.4929212,0.16247,0.14359,0.1391,0.1558,1,10.0,0.86,0.86108917,40.0,0,-1.0,-4.4837485e-05,0.054046635,-0.75117844,,8,2,2,18.3,20.0,21.7,18.9,78.0,70.0,66.0,78.0,0.0,401.0,896.0,0.0,0.0,625.0,812.0,0.0,0.1285225,0.24811667,0.0,0.0,0.75117844,0.15551,0.15274,0.14488,0.15011,1,9.0,0.86,0.8631514,40.0,0,-1.0,0,0
0,194,32,behaviour,8,2,2,18.3,20.0,21.7,18.9,78.0,70.0,66.0,78.0,0.0,401.0,896.0,0.0,0.0,625.0,812.0,0.0,0.1285225,0.24811667,0.0,0.0,0.75117844,0.15551,0.15274,0.14488,0.15011,1,9.0,0.86,0.8631514,40.0,0,-1.0,-0.00018389973,0.00456657,-0.2819093,,8,2,3,17.2,21.7,21.7,18.9,81.0,61.0,68.0,75.0,0.0,609.0,779.0,0.0,0.0,736.0,771.0,0.0,0.12293941,0.2504,0.0,0.0,0.2819093,0.13557,0.15285,0.12525,0.1425,1,8.0,0.86,0.8571039,40.0,0,-1.0,0,0
0,195,32,behaviour,8,2,3,17.2,21.7,21.7,18.9,81.0,61.0,68.0,75.0,0.0,609.0,779.0,0.0,0.0,736.0,771.0,0.0,0.12293941,0.2504,0.0,0.0,0.2819093,0.13557,0.15285,0.12525,0.1425,1,8.0,0.86,0.8571039,40.0,0,-1.0,-0.00033485718,0.120040394,-1.1386989,,8,2,4,17.2,21.7,21.7,18.9,84.0,66.0,68.0,70.0,0.0,772.0,615.0,0.0,0.0,793.0,680.0,0.0,0.12372019,0.36548334,0.0,0.0,1.1386989,0.13,0.14549,0.12417,0.1301,1,7.0,0.86,0.8700066,40.0,0,-1.0,0,0
0,196,32,behaviour,8,2,4,17.2,21.7,21.7,18.9,84.0,66.0,68.0,70.0,0.0,772.0,615.0,0.0,0.0,793.0,680.0,0.0,0.12372019,0.36548334,0.0,0.0,1.1386989,0.13,0.14549,0.12417,0.1301,1,7.0,0.86,0.8700066,40.0,0,-1.0,-8.451725e-05,-0.0078168865,-0.30763838,,8,2,5,17.2,22.2,20.6,19.4,84.0,64.0,70.0,66.0,0.0,891.0,385.0,0.0,0.0,810.0,438.0,0.0,0.12862471,0.32168335,0.0,0.0,0.30763838,0.129,0.14,0.12525,0.1418,1,6.0,0.86,0.86152214,40.0,0,-1.0,0,0
0,197,32,behaviour,8,2,5,17.2,22.2,20.6,19.4,84.0,64.0,70.0,66.0,0.0,891.0,385.0,0.0,0.0,810.0,438.0,0.0,0.12862471,0.32168335,0.0,0.0,0.30763838,0.129,0.14,0.12525,0.1418,1,6.0,0.86,0.86152214,40.0,0,-1.0,-0.0002104056,0.012578984,-14.463827,,8,2,6,17.8,22.2,19.4,20.0,78.0,64.0,79.0,63.0,17.0,952.0,189.0,4.0,100.0,815.0,199.0,0.0,0.13603885,0.3268,0.33083332,0.0,0.41476783,0.13101,0.13,0.13474,0.14452,1,5.0,0.86,0.85679746,40.0,0,-1.0,0,0
