episode,timestep,seed,policy_mode,obs_month,obs_day_type,obs_hour,obs_outdoor_dry_bulb_temperature,obs_outdoor_dry_bulb_temperature_predicted_1,obs_outdoor_dry_bulb_temperature_predicted_2,obs_outdoor_dry_bulb_temperature_predicted_3,obs_outdoor_relative_humidity,obs_outdoor_relative_humidity_predicted_1,obs_outdoor_relative_humidity_predicted_2,obs_outdoor_relative_humidity_predicted_3,obs_diffuse_solar_irradiance,obs_diffuse_solar_irradiance_predicted_1,obs_diffuse_solar_irradiance_predicted_2,obs_diffuse_solar_irradiance_predicted_3,obs_direct_solar_irradiance,obs_direct_solar_irradiance_predicted_1,obs_direct_solar_irradiance_predicted_2,obs_direct_solar_irradiance_predicted_3,obs_carbon_intensity,obs_non_shiftable_load,obs_solar_generation,obs_electrical_storage_soc,obs_net_electricity_consumption,obs_electricity_pricing,obs_electricity_pricing_predicted_1,obs_electricity_pricing_predicted_2,obs_electricity_pricing_predicted_3,obs_electric_vehicle_charger_charger_5_1_connected_state,obs_connected_electric_vehicle_at_charger_charger_5_1_departure_time,obs_connected_electric_vehicle_at_charger_charger_5_1_required_soc_departure,obs_connected_electric_vehicle_at_charger_charger_5_1_soc,obs_connected_electric_vehicle_at_charger_charger_5_1_battery_capacity,obs_electric_vehicle_charger_charger_5_1_incoming_state,obs_incoming_electric_vehicle_at_charger_charger_5_1_estimated_arrival_time,action_electrical_storage,action_electric_vehicle_storage_charger_5_1,reward_env,reward,next_obs_month,next_obs_day_type,next_obs_hour,next_obs_outdoor_dry_bulb_temperature,next_obs_outdoor_dry_bulb_temperature_predicted_1,next_obs_outdoor_dry_bulb_temperature_predicted_2,next_obs_outdoor_dry_bulb_temperature_predicted_3,next_obs_outdoor_relative_humidity,next_obs_outdoor_relative_humidity_predicted_1,next_obs_outdoor_relative_humidity_predicted_2,next_obs_outdoor_relative_humidity_predicted_3,next_obs_diffuse_solar_irradiance,next_obs_diffuse_solar_irradiance_predicted_1,next_obs_diffuse_solar_irradiance_predicted_2,next_obs_diffuse_solar_irradiance_predicted_3,next_obs_direct_solar_irradiance,next_obs_direct_solar_irradiance_predicted_1,next_obs_direct_solar_irradiance_predicted_2,next_obs_direct_solar_irradiance_predicted_3,next_obs_carbon_intensity,next_obs_non_shiftable_load,next_obs_solar_generation,next_obs_electrical_storage_soc,next_obs_net_electricity_consumption,next_obs_electricity_pricing,next_obs_electricity_pricing_predicted_1,next_obs_electricity_pricing_predicted_2,next_obs_electricity_pricing_predicted_3,next_obs_electric_vehicle_charger_charger_5_1_connected_state,next_obs_connected_electric_vehicle_at_charger_charger_5_1_departure_time,next_obs_connected_electric_vehicle_at_charger_charger_5_1_required_soc_departure,next_obs_connected_electric_vehicle_at_charger_charger_5_1_soc,next_obs_connected_electric_vehicle_at_charger_charger_5_1_battery_capacity,next_obs_electric_vehicle_charger_charger_5_1_incoming_state,next_obs_incoming_electric_vehicle_at_charger_charger_5_1_estimated_arrival_time,terminated,truncated
0,207,22,behaviour,8,2,15,21.7,18.9,18.9,21.1,68.0,81.0,75.0,71.0,779.0,0.0,0.0,780.0,771.0,0.0,0.0,772.0,0.20570453,1.71815,4.2733335,0.0,-4.83805,0.12525,0.16424,0.1425,0.1241,1,17.0,0.8,0.52,40.0,0,-1.0,0.0,0.6,-22.830633,,8,2,16,21.7,18.9,18.9,20.6,68.0,81.0,70.0,73.0,615.0,0.0,0.0,615.0,680.0,0.0,0.0,693.0,0.21330336,1.37985,2.7245834,0.0,1.8848166,0.12417,0.17017,0.1301,0.122,1,16.0,0.8,0.61310714,40.0,0,-1.0,0,0
0,208,22,behaviour,8,2,16,21.7,18.9,18.9,20.6,68.0,81.0,70.0,73.0,615.0,0.0,0.0,615.0,680.0,0.0,0.0,693.0,0.21330336,1.37985,2.7245834,0.0,1.8848166,0.12417,0.17017,0.1301,0.122,1,16.0,0.8,0.61310714,40.0,0,-1.0,0.0,0.6,-177.40363,,8,2,17,20.6,18.9,19.4,20.6,70.0,81.0,66.0,70.0,385.0,0.0,0.0,420.0,438.0,0.0,0.0,570.0,0.22198917,1.4147,1.1469166,0.0,3.0952666,0.12525,0.16959,0.1418,0.1241,1,15.0,0.8,0.70596594,40.0,0,-1.0,0,0
0,209,22,behaviour,8,2,17,20.6,18.9,19.4,20.6,70.0,81.0,66.0,70.0,385.0,0.0,0.0,420.0,438.0,0.0,0.0,570.0,0.22198917,1.4147,1.1469166,0.0,3.0952666,0.12525,0.16959,0.1418,0.1241,1,15.0,0.8,0.70596594,40.0,0,-1.0,0.0,0.6,-196.01237,,8,2,18,19.4,17.8,20.0,20.0,79.0,84.0,63.0,70.0,189.0,0.0,4.0,219.0,199.0,0.0,0.0,289.0,0.22708718,1.24685,0.17020833,0.0,4.707783,0.13474,0.16232,0.14452,0.13601,1,14.0,0.8,0.798577,40.0,0,-1.0,0,0
0,210,22,behaviour,8,2,18,19.4,17.8,20.0,20.0,79.0,84.0,63.0,70.0,189.0,0.0,4.0,219.0,199.0,0.0,0.0,289.0,0.22708718,1.24685,0.17020833,0.0,4.707783,0.13474,0.16232,0.14452,0.13601,1,14.0,0.8,0.798577,40.0,0,-1.0,0.0,0.0,-271.07074,,8,2,19,18.9,18.9,19.4,19.4,75.0,78.0,66.0,76.0,13.0,0.0,116.0,14.0,71.0,0.0,83.0,99.0,0.21985929,1.7507,0.0,0.0,1.0766417,0.15246,0.1558,0.14253,0.14908,1,13.0,0.8,0.7964467,40.0,0,-1.0,0,0
0,211,22,behaviour,8,2,19,18.9,18.9,19.4,19.4,75.0,78.0,66.0,76.0,13.0,0.0,116.0,14.0,71.0,0.0,83.0,99.0,0.21985929,1.7507,0.0,0.0,1.0766417,0.15246,0.1558,0.14253,0.14908,1,13.0,0.8,0.7964467,40.0,0,-1.0,0.0,0.6,-274.6973,,8,2,20,18.9,18.9,20.0,18.9,75.0,78.0,63.0,78.0,0.0,0.0,269.0,0.0,0.0,0.0,114.0,0.0,0.21403004,1.7660834,0.0,0.0,6.1907,0.15246,0.15011,0.14985,0.15315,1,12.0,0.8,0.88881636,40.0,0,-1.0,0,0
0,212,22,behaviour,8,2,20,18.9,18.9,20.0,18.9,75.0,78.0,63.0,78.0,0.0,0.0,269.0,0.0,0.0,0.0,114.0,0.0,0.21403004,1.7660834,0.0,0.0,6.1907,0.15246,0.15011,0.14985,0.15315,1,12.0,0.8,0.88881636,40.0,0,-1.0,0.0,0.0,-55.05452,,8,2,21,18.9,18.9,21.1,18.9,81.0,75.0,59.0,78.0,0.0,0.0,442.0,0.0,0.0,0.0,239.0,0.0,0.2042864,1.64385,0.0,0.0,1.7660834,0.16424,0.1425,0.15246,0.1665,1,11.0,0.8,0.8864453,40.0,0,-1.0,0,0
0,213,22,behaviour,8,2,21,18.9,18.9,21.1,18.9,81.0,75.0,59.0,78.0,0.0,0.0,442.0,0.0,0.0,0.0,239.0,0.0,0.2042864,1.64385,0.0,0.0,1.7660834,0.16424,0.1425,0.15246,0.1665,1,11.0,0.8,0.8864453,40.0,0,-1.0,0.0,0.0,-19.064878,,8,2,22,18.9,18.9,21.1,18.9,81.0,70.0,68.0,78.0,0.0,0.0,771.0,0.0,0.0,0.0,710.0,0.0,0.19087927,1.34405,0.0,0.0,1.64385,0.17017,0.1301,0.15315,0.17168,1,10.0,0.8,0.8840805,40.0,0,-1.0,0,0
0,214,22,behaviour,8,2,22,18.9,18.9,21.1,18.9,81.0,70.0,68.0,78.0,0.0,0.0,771.0,0.0,0.0,0.0,710.0,0.0,0.19087927,1.34405,0.0,0.0,1.64385,0.17017,0.1301,0.15315,0.17168,1,10.0,0.8,0.8840805,40.0,0,-1.0,0.0,0.0,-1.34405,,8,2,23,18.9,19.4,21.7,18.3,81.0,66.0,63.0,87.0,0.0,0.0,891.0,0.0,0.0,0.0,810.0,0.0,0.16755134,1.2599,0.0,0.0,1.34405,0.16959,0.1418,0.14908,0.17001,1,9.0,0.8,0.8817221,40.0,0,-1.0,0,0
0,215,22,behaviour,8,2,23,18.9,19.4,21.7,18.3,81.0,66.0,63.0,87.0,0.0,0.0,891.0,0.0,0.0,0.0,810.0,0.0,0.16755134,1.2599,0.0,0.0,1.34405,0.16959,0.1418,0.14908,0.17001,1,9.0,0.8,0.8817221,40.0,0,-1.0,0.0,0.0,-1.2599,,8,2,24,17.8,20.0,22.2,18.9,84.0,63.0,59.0,78.0,0.0,4.0,952.0,0.0,0.0,0.0,815.0,0.0,0.13903761,1.0333333,0.0,0.0,1.2599,0.16232,0.14452,0.13399,0.16395,1,8.0,0.8,0.8793699,40.0,0,-1.0,0,0
0,216,22,behaviour,8,2,24,17.8,20.0,22.2,18.9,84.0,63.0,59.0,78.0,0.0,4.0,952.0,0.0,0.0,0.0,815.0,0.0,0.13903761,1.0333333,0.0,0.0,1.2599,0.16232,0.14452,0.13399,0.16395,1,8.0,0.8,0.8793699,40.0,0,-1.0,0.0,0.0,-1.0333333,,8,3,1,18.9,19.4,22.2,17.8,78.0,66.0,61.0,84.0,0.0,116.0,949.0,0.0,0.0,83.0,819.0,0.0,0.1283244,0.57685,0.0,0.0,1.0333333,0.1558,0.14253,0.1241,0.16428,1,7.0,0.8,0.87702405,40.0,0,-1.0,0,0
0,217,22,behaviour,8,3,1,18.9,19.4,22.2,17.8,78.0,66.0,61.0,84.0,0.0,116.0,949.0,0.0,0.0,83.0,819.0,0.0,0.1283244,0.57685,0.0,0.0,1.0333333,0.1558,0.14253,0.1241,0.16428,1,7.0,0.8,0.87702405,40.0,0,-1.0,0.0,0.0,-0.57685,,8,3,2,18.9,20.0,21.7,17.8,78.0,63.0,66.0,84.0,0.0,269.0,890.0,0.0,0.0,114.0,813.0,0.0,0.12524563,0.5754833,0.0,0.0,0.57685,0.15011,0.14985,0.1241,0.15751,1,6.0,0.8,0.87468445,40.0,0,-1.0,0,0
0,218,22,behaviour,8,3,2,18.9,20.0,21.7,17.8,78.0,63.0,66.0,84.0,0.0,269.0,890.0,0.0,0.0,114.0,813.0,0.0,0.12524563,0.5754833,0.0,0.0,0.57685,0.15011,0.14985,0.1241,0.15751,1,6.0,0.8,0.87468445,40.0,0,-1.0,0.0,0.0,-0.5754833,,8,3,3,18.9,21.1,21.1,18.3,75.0,59.0,71.0,81.0,0.0,442.0,780.0,0.0,0.0,239.0,772.0,0.0,0.12526178,0.36823332,0.0,0.0,0.5754833,0.1425,0.15246,0.1241,0.14994,1,5.0,0.8,0.87235105,40.0,0,-1.0,0,0
0,219,22,behaviour,8,3,3,18.9,21.1,21.1,18.3,75.0,59.0,71.0,81.0,0.0,442.0,780.0,0.0,0.0,239.0,772.0,0.0,0.12526178,0.36823332,0.0,0.0,0.5754833,0.1425,0.15246,0.1241,0.14994,1,5.0,0.8,0.87235105,40.0,0,-1.0,0.0,0.0,-0.36823332,,8,3,4,18.9,21.1,20.6,17.8,70.0,68.0,73.0,80.0,0.0,771.0,615.0,0.0,0.0,710.0,693.0,0.0,0.124736734,0.33318335,0.0,0.0,0.36823332,0.1301,0.15315,0.122,0.14,1,4.0,0.8,0.8700239,40.0,0,-1.0,0,0
0,220,22,behaviour,8,3,4,18.9,21.1,20.6,17.8,70.0,68.0,73.0,80.0,0.0,771.0,615.0,0.0,0.0,710.0,693.0,0.0,0.124736734,0.33318335,0.0,0.0,0.36823332,0.1301,0.15315,0.122,0.14,1,4.0,0.8,0.8700239,40.0,0,-1.0,0.0,0.0,-0.33318335,,8,3,5,19.4,21.7,20.6,17.8,66.0,63.0,70.0,80.0,0.0,891.0,420.0,0.0,0.0,810.0,570.0,0.0,0.12786098,0.33146667,0.0,0.0,0.33318335,0.1418,0.14908,0.1241,0.14,1,3.0,0.8,0.86770296,40.0,0,-1.0,0,0
0,221,22,behaviour,8,3,5,19.4,21.7,20.6,17.8,66.0,63.0,70.0,80.0,0.0,891.0,420.0,0.0,0.0,810.0,570.0,0.0,0.12786098,0.33146667,0.0,0.0,0.33318335,0.1418,0.14908,0.1241,0.14,1,3.0,0.8,0.86770296,40.0,0,-1.0,0.0,0.0,-0.33146667,,8,3,6,20.0,22.2,20.0,18.3,63.0,59.0,70.0,78.0,4.0,952.0,219.0,15.0,0.0,815.0,289.0,70.0,0.13398606,0.31825,0.35245836,0.0,0.33146667,0.14452,0.13399,0.13601,0.14401,1,2.0,0.8,0.8653882,40.0,0,-1.0,0,0
0,222,22,behaviour,8,3,6,20.0,22.2,20.0,18.3,63.0,59.0,70.0,78.0,4.0,952.0,219.0,15.0,0.0,815.0,289.0,70.0,0.13398606,0.31825,0.35245836,0.0,0.33146667,0.14452,0.13399,0.13601,0.14401,1,2.0,0.8,0.8653882,40.0,0,-1.0,0.0,0.0,0.20758483,,8,3,7,19.4,22.2,19.4,19.4,66.0,61.0,76.0,73.0,116.0,949.0,14.0,100.0,83.0,819.0,99.0,42.0,0.14996739,0.787,1.9514166,0.0,-0.034208342,0.14253,0.1241,0.14908,0.15044,1,1.0,0.8,0.8630796,40.0,0,-1.0,0,0
0,223,22,behaviour,8,3,7,19.4,22.2,19.4,19.4,66.0,61.0,76.0,73.0,116.0,949.0,14.0,100.0,83.0,819.0,99.0,42.0,0.14996739,0.787,1.9514166,0.0,-0.034208342,0.14253,0.1241,0.14908,0.15044,1,1.0,0.8,0.8630796,40.0,0,-1.0,0.0,0.0,6.789014,,8,3,8,20.0,21.7,18.9,20.6,63.0,66.0,78.0,68.0,269.0,890.0,0.0,221.0,114.0,813.0,0.0,45.0,0.17096616,1.1551167,3.6563332,0.0,-1.1644167,0.14985,0.1241,0.15315,0.16061,1,0.0,0.8,0.8607772,40.0,0,-1.0,0,0
0,224,22,behaviour,8,3,8,20.0,21.7,18.9,20.6,63.0,66.0,78.0,68.0,269.0,890.0,0.0,221.0,114.0,813.0,0.0,45.0,0.17096616,1.1551167,3.6563332,0.0,-1.1644167,0.14985,0.1241,0.15315,0.16061,1,0.0,0.8,0.8607772,40.0,0,-1.0,0.0,0.0,-7.8336816,,8,3,9,21.1,21.1,18.9,20.0,59.0,71.0,78.0,73.0,442.0,780.0,0.0,291.0,239.0,772.0,0.0,58.0,0.18427971,1.5544667,5.098583,0.0,-2.5012167,0.15246,0.1241,0.1665,0.16061,0,-1.0,-0.1,-0.1,-1.0,0,-1.0,0,0
0,225,22,behaviour,8,3,9,21.1,21.1,18.9,20.0,59.0,71.0,78.0,73.0,442.0,780.0,0.0,291.0,239.0,772.0,0.0,58.0,0.18427971,1.5544667,5.098583,0.0,-2.5012167,0.15246,0.1241,0.1665,0.16061,0,-1.0,-0.1,-0.1,-1.0,0,-1.0,0.0,0.0,-3.3568103,,8,3,10,21.1,20.6,18.9,20.6,68.0,73.0,78.0,70.0,771.0,615.0,0.0,705.0,710.0,693.0,0.0,491.0,0.20126699,1.6939,6.1430836,0.0,-3.5441167,0.15315,0.122,0.17168,0.15781,0,-1.0,-0.1,-0.1,-1.0,0,-1.0,0,0
0,226,22,behaviour,8,3,10,21.1,20.6,18.9,20.6,68.0,73.0,78.0,70.0,771.0,615.0,0.0,705.0,710.0,693.0,0.0,491.0,0.20126699,1.6939,6.1430836,0.0,-3.5441167,0.15315,0.122,0.17168,0.15781,0,-1.0,-0.1,-0.1,-1.0,0,-1.0,0.0,0.0,-9.069283,,8,3,11,21.7,20.6,18.3,21.7,63.0,70.0,87.0,66.0,891.0,420.0,0.0,856.0,810.0,570.0,0.0,685.0,0.20784968,1.8755833,6.713,0.0,-4.4491835,0.14908,0.1241,0.17001,0.14996,0,-1.0,-0.1,-0.1,-1.0,0,-1.0,0,0
0,227,22,behaviour,8,3,11,21.7,20.6,18.3,21.7,63.0,70.0,87.0,66.0,891.0,420.0,0.0,856.0,810.0,570.0,0.0,685.0,0.20784968,1.8755833,6.713,0.0,-4.4491835,0.14908,0.1241,0.17001,0.14996,0,-1.0,-0.1,-0.1,-1.0,0,-1.0,0.0,0.0,6.161163,,8,3,12,22.2,20.0,18.9,21.7,59.0,70.0,78.0,66.0,952.0,219.0,0.0,917.0,815.0,289.0,0.0,701.0,0.214958,1.9492333,6.8362083,0.0,-4.8374166,0.13399,0.13601,0.16395,0.14,0,-1.0,-0.1,-0.1,-1.0,0,-1.0,0,0
0,228,22,behaviour,8,3,12,22.2,20.0,18.9,21.7,59.0,70.0,78.0,66.0,952.0,219.0,0.0,917.0,815.0,289.0,0.0,701.0,0.214958,1.9492333,6.8362083,0.0,-4.8374166,0.13399,0.13601,0.16395,0.14,0,-1.0,-0.1,-0.1,-1.0,0,-1.0,0.0,0.0,21.432514,,8,3,13,22.2,19.4,17.8,21.7,61.0,76.0,84.0,63.0,949.0,14.0,0.0,924.0,819.0,99.0,0.0,741.0,0.22032925,1.1279833,6.4350414,0.0,-4.8869753,0.1241,0.14908,0.16428,0.13965,0,-1.0,-0.1,-0.1,-1.0,0,-1.0,0,0
0,229,22,behaviour,8,3,13,22.2,19.4,17.8,21.7,61.0,76.0,84.0,63.0,949.0,14.0,0.0,924.0,819.0,99.0,0.0,741.0,0.22032925,1.1279833,6.4350414,0.0,-4.8869753,0.1241,0.14908,0.16428,0.13965,0,-1.0,-0.1,-0.1,-1.0,0,-1.0,0.0,0.0,42.40941,,8,3,14,21.7,18.9,17.8,21.7,66.0,78.0,84.0,63.0,890.0,0.0,0.0,877.0,813.0,0.0,0.0,764.0,0.22272925,1.38065,5.5175,0.0,-5.3070583,0.1241,0.15315,0.15751,0.14499,0,-1.0,-0.1,-0.1,-1.0,0,-1.0,0,0
0,230,22,behaviour,8,3,14,21.7,18.9,17.8,21.7,66.0,78.0,84.0,63.0,890.0,0.0,0.0,877.0,813.0,0.0,0.0,764.0,0.22272925,1.38065,5.5175,0.0,-5.3070583,0.1241,0.15315,0.15751,0.14499,0,-1.0,-0.1,-0.1,-1.0,0,-1.0,0.0,0.0,62.451954,,8,3,15,21.1,18.9,18.3,21.7,71.0,78.0,81.0,68.0,780.0,0.0,0.0,773.0,772.0,0.0,0.0,772.0,0.22537656,2.02135,4.2293334,0.0,-4.13685,0.1241,0.1665,0.14994,0.1262,0,-1.0,-0.1,-0.1,-1.0,0,-1.0,0,0
0,231,22,behaviour,8,3,15,21.1,18.9,18.3,21.7,71.0,78.0,81.0,68.0,780.0,0.0,0.0,773.0,772.0,0.0,0.0,772.0,0.22537656,2.02135,4.2293334,0.0,-4.13685,0.1241,0.1665,0.14994,0.1262,0,-1.0,-0.1,-0.1,-1.0,0,-1.0,0.0,0.0,-15.21276,,8,3,16,20.6,18.9,17.8,21.1,73.0,78.0,80.0,68.0,615.0,0.0,0.0,609.0,693.0,0.0,0.0,693.0,0.22761942,2.3375666,2.6864998,0.0,-2.2079833,0.122,0.17168,0.14,0.1235,0,-1.0,-0.1,-0.1,-1.0,0,-1.0,0,0
0,232,22,behaviour,8,3,16,20.6,18.9,17.8,21.1,73.0,78.0,80.0,68.0,615.0,0.0,0.0,609.0,693.0,0.0,0.0,693.0,0.22761942,2.3375666,2.6864998,0.0,-2.2079833,0.122,0.17168,0.14,0.1235,0,-1.0,-0.1,-0.1,-1.0,0,-1.0,0.0,0.0,-118.61112,,8,3,17,20.6,18.3,17.8,21.1,70.0,87.0,80.0,71.0,420.0,0.0,0.0,421.0,570.0,0.0,0.0,564.0,0.22885732,1.0569834,1.12675,0.0,-0.34893334,0.1241,0.17001,0.14,0.1235,0,-1.0,-0.1,-0.1,-1.0,1,1.0,0,0
0,233,22,behaviour,8,3,17,20.6,18.3,17.8,21.1,70.0,87.0,80.0,71.0,420.0,0.0,0.0,421.0,570.0,0.0,0.0,564.0,0.22885732,1.0569834,1.12675,0.0,-0.34893334,0.1241,0.17001,0.14,0.1235,0,-1.0,-0.1,-0.1,-1.0,1,1.0,0.0,0.0,-211.6109,,8,3,18,20.0,18.9,18.3,21.1,70.0,78.0,78.0,66.0,219.0,0.0,15.0,223.0,289.0,0.0,70.0,283.0,0.22358394,1.2941,0.16537501,0.0,-0.06976668,0.13601,0.16395,0.14401,0.13699,0,-1.0,-0.1,-0.1,-1.0,1,0.0,0,0
0,234,22,behaviour,8,3,18,20.0,18.9,18.3,21.1,70.0,78.0,78.0,66.0,219.0,0.0,15.0,223.0,289.0,0.0,70.0,283.0,0.22358394,1.2941,0.16537501,0.0,-0.06976668,0.13601,0.16395,0.14401,0.13699,0,-1.0,-0.1,-0.1,-1.0,1,0.0,0.0,0.0,-405.50577,,8,3,19,19.4,17.8,19.4,20.0,76.0,84.0,73.0,70.0,14.0,0.0,100.0,12.0,99.0,0.0,42.0,93.0,0.2154159,2.1775668,0.0,0.0,1.128725,0.14908,0.16428,0.15044,0.14994,1,12.0,0.8,0.22,40.0,0,-1.0,0,0
0,235,22,behaviour,8,3,19,19.4,17.8,19.4,20.0,76.0,84.0,73.0,70.0,14.0,0.0,100.0,12.0,99.0,0.0,42.0,93.0,0.2154159,2.1775668,0.0,0.0,1.128725,0.14908,0.16428,0.15044,0.14994,1,12.0,0.8,0.22,40.0,0,-1.0,0.0,0.6,-392.58084,,8,3,20,18.9,17.8,20.6,19.4,78.0,84.0,68.0,79.0,0.0,0.0,221.0,0.0,0.0,0.0,45.0,0.0,0.20531225,1.66785,0.0,0.0,6.617567,0.15315,0.15751,0.16061,0.15822,1,11.0,0.8,0.31390747,40.0,0,-1.0,0,0
0,236,22,behaviour,8,3,20,18.9,17.8,20.6,19.4,78.0,84.0,68.0,79.0,0.0,0.0,221.0,0.0,0.0,0.0,45.0,0.0,0.20531225,1.66785,0.0,0.0,6.617567,0.15315,0.15751,0.16061,0.15822,1,11.0,0.8,0.31390747,40.0,0,-1.0,0.0,0.6,-244.69914,,8,3,21,18.9,18.3,20.0,18.9,78.0,81.0,73.0,81.0,0.0,0.0,291.0,0.0,0.0,0.0,58.0,0.0,0.19621275,1.8570833,0.0,0.0,6.10785,0.1665,0.14994,0.16061,0.17,1,10.0,0.8,0.40756443,40.0,0,-1.0,0,0
0,237,22,behaviour,8,3,21,18.9,18.3,20.0,18.9,78.0,81.0,73.0,81.0,0.0,0.0,291.0,0.0,0.0,0.0,58.0,0.0,0.19621275,1.8570833,0.0,0.0,6.10785,0.1665,0.14994,0.16061,0.17,1,10.0,0.8,0.40756443,40.0,0,-1.0,0.0,0.6,-67.36927,,8,3,22,18.9,17.8,20.6,18.9,78.0,80.0,70.0,81.0,0.0,0.0,705.0,0.0,0.0,0.0,491.0,0.0,0.18663158,1.17105,0.0,0.0,6.2970834,0.17168,0.14,0.15781,0.17605,1,9.0,0.8,0.50097156,40.0,0,-1.0,0,0
0,238,22,behaviour,8,3,22,18.9,17.8,20.6,18.9,78.0,80.0,70.0,81.0,0.0,0.0,705.0,0.0,0.0,0.0,491.0,0.0,0.18663158,1.17105,0.0,0.0,6.2970834,0.17168,0.14,0.15781,0.17605,1,9.0,0.8,0.50097156,40.0,0,-1.0,0.0,0.6,-19.000761,,8,3,23,18.3,17.8,21.7,19.4,87.0,80.0,66.0,76.0,0.0,0.0,856.0,0.0,0.0,0.0,685.0,0.0,0.16577256,1.56405,0.0,0.0,5.61105,0.17001,0.14,0.14996,0.1731,1,8.0,0.8,0.5941295,40.0,0,-1.0,0,0
0,239,22,behaviour,8,3,23,18.3,17.8,21.7,19.4,87.0,80.0,66.0,76.0,0.0,0.0,856.0,0.0,0.0,0.0,685.0,0.0,0.16577256,1.56405,0.0,0.0,5.61105,0.17001,0.14,0.14996,0.1731,1,8.0,0.8,0.5941295,40.0,0,-1.0,0.0,0.6,-6.0040503,,8,3,24,18.9,18.3,21.7,20.0,78.0,78.0,66.0,76.0,0.0,15.0,917.0,0.0,0.0,70.0,701.0,0.0,0.14133562,0.6495,0.0,0.0,6.0040503,0.16395,0.14401,0.14,0.16714,1,7.0,0.8,0.6870389,40.0,0,-1.0,0,0
0,240,22,behaviour,8,3,24,18.9,18.3,21.7,20.0,78.0,78.0,66.0,76.0,0.0,15.0,917.0,0.0,0.0,70.0,701.0,0.0,0.14133562,0.6495,0.0,0.0,6.0040503,0.16395,0.14401,0.14,0.16714,1,7.0,0.8,0.6870389,40.0,0,-1.0,0.0,0.6,-5.0895,,8,4,1,17.8,19.4,21.7,18.9,84.0,73.0,63.0,78.0,0.0,100.0,924.0,0.0,0.0,42.0,741.0,0.0,0.13168438,0.5025167,0.0,0.0,5.0895,0.16428,0.15044,0.13965,0.17607,1,6.0,0.8,0.77970046,40.0,0,-1.0,0,0
0,241,22,behaviour,8,4,1,17.8,19.4,21.7,18.9,84.0,73.0,63.0,78.0,0.0,100.0,924.0,0.0,0.0,42.0,741.0,0.0,0.13168438,0.5025167,0.0,0.0,5.0895,0.16428,0.15044,0.13965,0.17607,1,6.0,0.8,0.77970046,40.0,0,-1.0,0.0,0.6,-4.942517,,8,4,2,17.8,20.6,21.7,18.9,84.0,68.0,63.0,78.0,0.0,221.0,877.0,0.0,0.0,45.0,764.0,0.0,0.13091223,0.27045,0.0,0.0,4.942517,0.15751,0.16061,0.14499,0.1623,1,5.0,0.8,0.87211484,40.0,0,-1.0,0,0
0,242,22,behaviour,8,4,2,17.8,20.6,21.7,18.9,84.0,68.0,63.0,78.0,0.0,221.0,877.0,0.0,0.0,45.0,764.0,0.0,0.13091223,0.27045,0.0,0.0,4.942517,0.15751,0.16061,0.14499,0.1623,1,5.0,0.8,0.87211484,40.0,0,-1.0,0.0,0.0,-0.27045,,8,4,3,18.3,20.0,21.7,18.9,81.0,73.0,68.0,78.0,0.0,291.0,773.0,0.0,0.0,58.0,772.0,0.0,0.12938361,0.25106665,0.0,0.0,0.27045,0.14994,0.16061,0.1262,0.15369,1,4.0,0.8,0.8697883,40.0,0,-1.0,0,0
0,243,22,behaviour,8,4,3,18.3,20.0,21.7,18.9,81.0,73.0,68.0,78.0,0.0,291.0,773.0,0.0,0.0,58.0,772.0,0.0,0.12938361,0.25106665,0.0,0.0,0.27045,0.14994,0.16061,0.1262,0.15369,1,4.0,0.8,0.8697883,40.0,0,-1.0,0.0,0.0,-0.25106665,,8,4,4,17.8,20.6,21.1,18.9,80.0,70.0,68.0,78.0,0.0,705.0,609.0,0.0,0.0,491.0,693.0,0.0,0.12869218,0.2935,0.0,0.0,0.25106665,0.14,0.15781,0.1235,0.15027,1,3.0,0.8,0.86746794,40.0,0,-1.0,0,0
0,244,22,behaviour,8,4,4,17.8,20.6,21.1,18.9,80.0,70.0,68.0,78.0,0.0,705.0,609.0,0.0,0.0,491.0,693.0,0.0,0.12869218,0.2935,0.0,0.0,0.25106665,0.14,0.15781,0.1235,0.15027,1,3.0,0.8,0.86746794,40.0,0,-1.0,0.0,0.0,-0.2935,,8,4,5,17.8,21.7,21.1,18.3,80.0,66.0,71.0,81.0,0.0,856.0,421.0,0.0,0.0,685.0,564.0,0.0,0.13489437,0.33521667,0.0,0.0,0.2935,0.14,0.14996,0.1235,0.15027,1,2.0,0.8,0.8651538,40.0,0,-1.0,0,0
0,245,22,behaviour,8,4,5,17.8,21.7,21.1,18.3,80.0,66.0,71.0,81.0,0.0,856.0,421.0,0.0,0.0,685.0,564.0,0.0,0.13489437,0.33521667,0.0,0.0,0.2935,0.14,0.14996,0.1235,0.15027,1,2.0,0.8,0.8651538,40.0,0,-1.0,0.0,0.0,-0.33521667,,8,4,6,18.3,21.7,21.1,18.9,78.0,66.0,66.0,78.0,15.0,917.0,223.0,16.0,70.0,701.0,283.0,106.0,0.14174654,0.26636666,0.368375,0.0,0.33521667,0.14401,0.14,0.13699,0.15319,1,1.0,0.8,0.86284584,40.0,0,-1.0,0,0
